bl,var_short,jahr,quartal,monat,wert,name_de,name_en,description_de,description_en,type,BL_long,BL_eng
V,GLPS,2023,2,4,-24.6111,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,alq,2019,1,1,4.92410487326603,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2019,2,4,4.78268032335214,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2019,3,7,5.1194750875136,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2019,4,10,5.47666560091728,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2020,1,1,8.89880902055609,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2020,2,4,7.95864322740591,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2020,3,7,6.73733501715486,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2020,4,10,8.82817817226619,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2021,1,1,7.67140432873098,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2021,2,4,5.60603347954525,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2021,3,7,5.32746033779005,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2021,4,10,5.56991697154249,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2022,1,1,4.61797548747131,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2022,2,4,4.40897421587231,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2022,3,7,4.87005787524669,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2022,4,10,5.13646362327893,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2023,1,1,4.61644902784361,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,alq,2023,2,4,,Arbeitslosenquote,Unemployment rate,In %,In %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2019,1,1,5.50153702600047,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2019,2,4,0.223743005811272,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2019,3,7,2.50208425554659,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2019,4,10,0.149638605867675,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2020,1,1,-3.82125458061633,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2020,2,4,-11.5958475609155,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2020,3,7,-2.41550272561576,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2020,4,10,-4.63774400943954,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2021,1,1,-7.57634229706977,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2021,2,4,14.8406049181334,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2021,3,7,3.02585699641473,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2021,4,10,6.98591771397714,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2022,1,1,10.8852987422886,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2022,2,4,4.60656017439241,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2022,3,7,0.981126481265737,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2022,4,10,1.75473052835595,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2023,1,1,,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,bip,2023,2,4,,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2019,1,1,1.36374997713875,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2019,2,4,1.42457027425611,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2019,3,7,1.45012351306897,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2019,4,10,0.957682804393434,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2020,1,1,-5.0081193239911,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2020,2,4,-2.43339178035324,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2020,3,7,-0.813674590885627,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2020,4,10,-5.61000881309102,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2021,1,1,1.41570060084968,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2021,2,4,3.46341219050959,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2021,3,7,2.0251614680584,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2021,4,10,6.59070979301122,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2022,1,1,5.98767628715375,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2022,2,4,1.5850728383032,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2022,3,7,1.05068615626482,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2022,4,10,1.46367736360515,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2023,1,1,1.22813217883018,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
V,usb,2023,2,4,,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Vorarlberg,Vorarlberg
W,BPEW1,2019,1,1,9.5337,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Wien,Vienna
W,BPEW1,2019,2,4,12.5062,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Wien,Vienna
